timestamp,temperature[degC],humidity[%],pm[ug/m^3],pm[V],latitude[deg],longitude[deg],altitude[deg]
11/27/2016 16:04:34,19.28,13.9,1.54,0.2301,---,---,---
11/27/2016 16:05:34,19.28,14.73,1.38,0.24414,---,---,---
11/27/2016 16:06:34,19.27,13.35,2.15,0.3772,---,---,---
11/27/2016 16:07:34,19.26,15.35,2.1,0.39978,---,---,---
11/27/2016 16:08:34,19.24,12.37,2.45,0.37598,---,---,---
11/27/2016 16:09:34,19.23,13.63,1.45,0.17273,---,---,---
11/27/2016 16:10:34,19.23,13.43,1.87,0.42358,---,---,---
11/27/2016 16:11:34,19.23,12.14,4.58,0.66162,---,---,---
11/27/2016 16:12:34,19.22,13.19,3.22,0.271,---,---,---
11/27/2016 16:13:34,19.21,14.29,0.88,0.36621,---,---,---
11/27/2016 16:14:34,19.2,13.86,1.95,0.39001,---,---,---
11/27/2016 16:15:34,19.17,12.44,1.57,0.36804,---,---,---
11/27/2016 16:16:34,19.16,15.18,2.79,0.34607,---,---,---
11/27/2016 16:17:34,19.17,17.78,0.87,0.31311,---,---,---
11/27/2016 16:18:34,19.16,14.48,0.83,0.26978,---,---,---
11/27/2016 16:19:34,19.15,12.88,2.13,0.30518,---,---,---
11/27/2016 16:20:34,19.14,14.24,1.67,0.20813,---,---,---
11/27/2016 16:21:34,19.13,13.54,2.37,0.4187,---,---,---
11/27/2016 16:22:34,19.13,16.05,2.54,0.42236,---,---,---
11/27/2016 16:23:34,19.12,16.84,1.26,0.14771,---,---,---
11/27/2016 16:24:34,19.11,17.62,1.03,0.30151,---,---,---
11/27/2016 16:25:34,19.1,16.17,1.42,0.2002,---,---,---
11/27/2016 16:26:34,19.1,19.15,0.95,0.40955,---,---,---
11/27/2016 16:27:34,19.11,13.26,2.39,0.33508,---,---,---
11/27/2016 16:28:33,19.1,14.21,1.44,0.35645,---,---,---
11/27/2016 16:29:34,19.1,19.59,1.47,0.26672,---,---,---
11/27/2016 16:30:34,19.1,16.84,1.4,0.26184,---,---,---
11/27/2016 16:31:34,19.11,16.13,1.37,0.3772,---,---,---
11/27/2016 16:32:34,19.1,14.56,2.61,0.38696,---,---,---
11/27/2016 16:33:34,19.1,17.38,2.26,0.32898,---,---,---
11/27/2016 16:34:34,19.1,15.07,2.61,0.28442,---,---,---
11/27/2016 16:35:34,19.09,15.34,2.03,0.28992,---,---,---
11/27/2016 16:36:34,19.09,14.99,2.32,0.23132,---,---,---
11/27/2016 16:37:34,19.08,14.28,1.59,0.45715,---,---,---
11/27/2016 16:38:34,19.07,15.54,1.37,0.28015,---,---,---
11/27/2016 16:39:34,19.07,13.38,1.5,0.52734,---,---,---
11/27/2016 16:40:34,19.06,14.48,3.28,0.22583,---,---,---
11/27/2016 16:41:34,19.05,13.54,1.15,0.17517,---,---,---
11/27/2016 16:42:34,19.03,14.44,1.79,0.38635,---,---,---
11/27/2016 16:43:34,19.03,16.27,1.8,0.48767,---,---,---
11/27/2016 16:44:34,19.03,14.9,2.43,0.41382,---,---,---
11/27/2016 16:45:34,19.01,17.45,1.52,0.35034,---,---,---
11/27/2016 16:46:34,19.03,18.51,0.64,0.14221,---,---,---
11/27/2016 16:47:34,19.03,13.21,3.17,0.63782,---,---,---
11/27/2016 16:48:34,19.03,15.37,3.34,0.46936,---,---,---
11/27/2016 16:49:34,19.03,17.69,3.28,0.41199,---,---,---
11/27/2016 16:50:34,19,14.15,1.64,0.21667,---,---,---
11/27/2016 16:51:34,18.99,15.1,0.41,0.18921,---,---,---
11/27/2016 16:52:34,19,15.88,1.25,0.3479,---,---,---
11/27/2016 16:53:34,19,13.8,2.31,0.3949,---,---,---
11/27/2016 16:54:34,18.99,16.66,2.7,0.46387,---,---,---
11/27/2016 16:55:34,18.98,16.04,1.53,0.38391,---,---,---
11/27/2016 16:56:34,18.98,14.86,2.67,0.4248,---,---,---
11/27/2016 16:57:34,18.99,14.94,2.97,0.29724,---,---,---
11/27/2016 16:58:34,19,14.11,1.86,0.21301,---,---,---
11/27/2016 16:59:34,18.98,14.24,3.18,0.34607,---,---,---
11/27/2016 17:00:34,18.96,15.53,1.28,0.19531,---,---,---
11/27/2016 17:01:34,18.95,16.39,1.95,0.24841,---,---,---
11/27/2016 17:02:34,18.93,16.98,1.52,0.27405,---,---,---
11/27/2016 17:03:34,18.93,16.08,1.68,0.2063,---,---,---
11/27/2016 17:04:34,18.93,13.25,2.56,0.62195,---,---,---
11/27/2016 17:05:34,18.94,12.95,2.85,0.38391,---,---,---
11/27/2016 17:06:34,18.94,18.43,3.2,0.46936,---,---,---
11/27/2016 17:07:34,18.93,15.18,1.47,0.26184,---,---,---
11/27/2016 17:08:34,18.91,13.25,3.51,0.6604,---,---,---
11/27/2016 17:09:34,18.92,15.57,2.96,0.44678,---,---,---
11/27/2016 17:10:34,18.91,16,1.97,0.29297,---,---,---
11/27/2016 17:11:34,18.89,15.72,2.28,0.32898,---,---,---
11/27/2016 17:12:34,18.87,14,3.57,0.48462,---,---,---
11/27/2016 17:13:34,18.86,15.1,1.39,0.12146,---,---,---
11/27/2016 17:14:34,18.87,18.51,1.23,0.56335,---,---,---
11/27/2016 17:15:34,18.86,13.92,2.13,0.5835,---,---,---
11/27/2016 17:16:34,18.85,15.1,3.26,0.44006,---,---,---
11/27/2016 17:17:34,18.85,15.17,4.05,0.625,---,---,---
11/27/2016 17:18:34,18.84,17.33,9.48,0.82031,---,---,---
11/27/2016 17:19:34,18.85,14.11,7.24,0.73853,---,---,---
11/27/2016 17:20:34,18.87,15.57,6.24,0.42419,---,---,---
11/27/2016 17:21:34,18.87,13.92,7.15,1.17981,---,---,---
11/27/2016 17:22:34,18.87,15.96,13.79,1.10962,---,---,---
11/27/2016 17:23:34,18.89,18.82,14.57,1.36719,---,---,---
11/27/2016 17:24:34,18.92,20.43,16.87,1.18591,---,---,---
11/27/2016 17:25:34,18.96,15.1,12.05,0.95825,---,---,---
11/27/2016 17:26:34,18.99,18.16,9.38,0.8136,---,---,---
11/27/2016 17:27:34,19.01,13.65,9.83,0.66406,---,---,---
11/27/2016 17:28:34,19.03,16.86,11.21,0.92957,---,---,---
11/27/2016 17:29:34,19.03,14.52,11.05,0.72388,---,---,---
11/27/2016 17:30:34,19.05,14.21,13.18,1.16211,---,---,---
11/27/2016 17:31:34,19.07,15.62,8.4,0.58411,---,---,---
11/27/2016 17:32:34,19.09,13.86,9.65,0.96191,---,---,---
11/27/2016 17:33:34,19.11,18.68,11.24,0.91553,---,---,---
11/27/2016 17:34:34,19.13,14.17,13.04,1.2146,---,---,---
11/27/2016 17:35:34,19.16,16.01,19.07,1.26465,---,---,---
11/27/2016 17:36:34,19.17,16.84,14.16,1.51367,---,---,---
11/27/2016 17:37:34,19.18,16.05,16.85,1.28723,---,---,---
11/27/2016 17:38:34,19.22,15,14.86,1.14136,---,---,---
11/27/2016 17:39:34,19.25,14.18,16.43,1.25732,---,---,---
11/27/2016 17:40:34,19.29,17.31,16.4,1.19019,---,---,---
11/27/2016 17:41:34,19.31,14.8,17,1.38123,---,---,---
11/27/2016 17:42:34,19.33,14.53,16.78,1.19629,---,---,---
11/27/2016 17:43:34,19.35,14.84,11.2,0.75195,---,---,---
11/27/2016 17:44:34,19.36,13.78,10.82,0.83191,---,---,---
11/27/2016 17:45:34,19.35,16.61,11.45,1.1499,---,---,---
11/27/2016 17:46:34,19.32,15.55,11.92,0.78247,---,---,---
11/27/2016 17:47:34,19.31,13.5,9.31,0.94727,---,---,---
11/27/2016 17:48:34,19.29,15.59,10.82,0.8905,---,---,---
11/27/2016 17:49:34,19.28,14.96,12.28,1.05042,---,---,---
11/27/2016 17:50:34,19.28,18.18,15.16,1.23291,---,---,---
11/27/2016 17:51:34,19.26,15.55,14.47,0.7843,---,---,---
11/27/2016 17:52:34,19.28,17.4,14.2,1.07971,---,---,---
11/27/2016 17:53:34,19.3,14.8,14.44,1.15295,---,---,---
11/27/2016 17:54:34,19.31,14.45,13.81,1.04309,---,---,---
11/27/2016 17:55:34,19.31,15.66,14.86,1.20667,---,---,---
11/27/2016 17:56:34,19.3,13.58,12.62,1.04187,---,---,---
11/27/2016 17:57:34,19.3,15.19,10.46,1.04675,---,---,---
11/27/2016 17:58:34,19.28,14.49,9.89,0.91003,---,---,---
11/27/2016 17:59:34,19.26,15.04,9.55,0.88623,---,---,---
11/27/2016 18:00:34,19.25,17.12,9.96,1.05408,---,---,---
11/27/2016 18:01:34,19.24,16.61,12.4,0.87036,---,---,---
11/27/2016 18:02:34,19.24,14.73,12.4,0.79224,---,---,---
11/27/2016 18:03:34,19.22,16.72,8.43,0.91064,---,---,---
11/27/2016 18:04:34,19.21,16.57,11.27,0.84656,---,---,---
11/27/2016 18:05:34,19.22,15.63,11.56,1.31226,---,---,---
11/27/2016 18:06:34,19.2,13.74,9.18,0.87402,---,---,---
11/27/2016 18:07:34,19.18,16.01,8.17,0.93933,---,---,---
11/27/2016 18:08:34,19.16,14.48,8.13,0.83862,---,---,---
11/27/2016 18:09:34,19.14,14.52,9.08,1.19141,---,---,---
11/27/2016 18:10:34,19.13,16.01,12.45,1.17676,---,---,---
11/27/2016 18:11:34,19.11,16.09,12.33,0.82153,---,---,---
11/27/2016 18:12:34,19.1,15.23,10.31,0.80444,---,---,---
11/27/2016 18:13:34,19.09,18.84,11.8,1.19873,---,---,---
11/27/2016 18:14:34,19.08,15.18,14.4,1.15112,---,---,---
11/27/2016 18:15:34,19.07,14.63,11.16,0.87769,---,---,---
11/27/2016 18:16:34,19.07,15.07,12.81,0.91797,---,---,---
11/27/2016 18:17:34,19.05,16.52,10.25,0.94971,---,---,---
11/27/2016 18:18:34,19.05,14.01,11.03,1.1322,---,---,---
11/27/2016 18:19:34,19.03,16.16,10.33,1.21216,---,---,---
11/27/2016 18:20:34,19.01,13.92,11.71,0.79529,---,---,---
11/27/2016 18:21:34,18.99,14.28,9.33,0.95337,---,---,---
11/27/2016 18:22:34,18.97,14.11,10.03,1.13098,---,---,---
11/27/2016 18:23:34,18.97,17.21,11.04,1.12122,---,---,---
11/27/2016 18:24:34,18.95,18.12,12.58,1.29211,---,---,---
11/27/2016 18:25:34,18.94,15.69,12.39,0.86914,---,---,---
11/27/2016 18:26:34,18.93,15.02,13.01,1.17249,---,---,---
11/27/2016 18:27:34,18.92,14.79,10.62,1.00159,---,---,---
11/27/2016 18:28:34,18.91,14.43,9.39,0.89844,---,---,---
11/27/2016 18:29:34,18.88,14.47,8.44,0.71655,---,---,---
11/27/2016 18:30:34,18.88,16.35,12.64,1.09314,---,---,---
11/27/2016 18:31:34,18.88,14.19,9.88,0.97656,---,---,---
11/27/2016 18:32:34,18.87,16.24,13.54,1.14258,---,---,---
11/27/2016 18:33:34,18.86,15.06,14.67,1.20422,---,---,---
11/27/2016 18:34:34,18.85,15.17,11.53,0.81543,---,---,---
11/27/2016 18:35:34,18.86,15.06,10.04,0.93262,---,---,---
11/27/2016 18:36:34,18.86,14.82,11.99,1.01379,---,---,---
11/27/2016 18:37:34,18.85,15.92,12.58,1.10229,---,---,---
11/27/2016 18:38:34,18.84,14.89,12.91,1.17676,---,---,---
11/27/2016 18:39:34,18.84,17.75,17.78,1.37329,---,---,---
11/27/2016 18:40:34,18.84,16.69,15.07,1.19751,---,---,---
11/27/2016 18:41:34,18.85,15.24,12.62,1.06567,---,---,---
11/27/2016 18:42:34,18.87,17.45,8.72,0.83923,---,---,---
11/27/2016 18:43:34,18.87,18.16,13.2,1.08459,---,---,---
11/27/2016 18:44:34,18.89,16.62,14.02,1.10046,---,---,---
11/27/2016 18:45:34,18.89,18.27,13.17,1.18774,---,---,---
11/27/2016 18:46:34,18.91,16.55,12.02,0.94727,---,---,---
11/27/2016 18:47:34,18.92,16.24,9.91,1.05225,---,---,---
11/27/2016 18:48:34,18.91,15.02,13.31,1.01013,---,---,---
11/27/2016 18:49:34,18.91,16.86,14.16,1.18164,---,---,---
11/27/2016 18:50:34,18.91,16.94,11.87,1.1322,---,---,---
11/27/2016 18:51:34,18.92,16.59,11.02,1.09497,---,---,---
11/27/2016 18:52:34,18.92,15.34,10.09,1.01257,---,---,---
11/27/2016 18:53:34,18.92,18.82,13.87,1.28052,---,---,---
11/27/2016 18:54:34,18.92,17.69,14.09,0.89417,---,---,---
11/27/2016 18:55:34,18.92,16.35,12.99,0.92407,---,---,---
11/27/2016 18:56:34,18.94,16.04,10.69,0.93567,---,---,---
11/27/2016 18:57:34,18.94,18.27,12.12,1.10535,---,---,---
11/27/2016 18:58:34,18.94,17.96,12.43,0.79834,---,---,---
11/27/2016 18:59:34,18.94,16.35,12.97,0.82092,---,---,---
11/27/2016 19:00:34,18.93,16.9,10.57,0.95825,---,---,---
11/27/2016 19:01:34,18.94,17.49,12.61,1.21277,---,---,---
11/27/2016 19:02:34,18.93,15.06,11.07,0.54077,---,---,---
11/27/2016 19:03:34,18.93,15.88,10.32,1.02905,---,---,---
11/27/2016 19:04:34,18.93,19.68,10.46,0.69458,---,---,---
11/27/2016 19:05:34,18.93,18.94,8.57,1.03455,---,---,---
11/27/2016 19:06:34,18.94,20.24,11.42,0.86121,---,---,---
11/27/2016 19:07:34,18.96,15.76,12.43,0.84045,---,---,---
11/27/2016 19:08:34,18.96,15.69,9.7,0.77209,---,---,---
11/27/2016 19:09:34,18.97,15.69,9.6,1.00403,---,---,---
11/27/2016 19:10:34,18.99,15.53,10.57,0.86731,---,---,---
11/27/2016 19:11:34,19.01,16.31,9.58,0.77637,---,---,---
11/27/2016 19:12:34,19.02,18.27,13.47,1.22131,---,---,---
11/27/2016 19:13:34,19.03,17.77,10.37,0.86975,---,---,---
11/27/2016 19:14:34,19.03,15.8,9.83,0.69336,---,---,---
11/27/2016 19:15:34,19.02,17.53,8.05,0.82031,---,---,---
11/27/2016 19:16:34,19.01,16.24,9.95,0.85388,---,---,---
11/27/2016 19:17:34,19,15.61,7.99,0.68359,---,---,---
11/27/2016 19:18:34,19,15.18,8.71,0.90332,---,---,---
11/27/2016 19:19:34,18.99,15.45,9.96,0.89539,---,---,---
11/27/2016 19:20:34,19,15.14,9.52,0.76172,---,---,---
11/27/2016 19:21:34,19,15.41,11.38,0.75745,---,---,---
11/27/2016 19:22:34,19.02,16.08,9.9,0.90149,---,---,---
11/27/2016 19:23:34,19.01,14.47,8.32,0.69336,---,---,---
11/27/2016 19:24:34,19,16.39,5.75,0.46265,---,---,---
11/27/2016 19:25:34,19,17.3,8.42,0.73608,---,---,---
11/27/2016 19:26:34,19.02,18.43,10.41,1.05164,---,---,---
11/27/2016 19:27:34,19.03,16.4,8.78,0.69519,---,---,---
11/27/2016 19:28:34,19.03,15.96,8.42,0.99731,---,---,---
11/27/2016 19:29:34,19.05,16.48,10.15,0.6604,---,---,---
11/27/2016 19:30:34,19.05,16.01,7.35,0.74463,---,---,---
11/27/2016 19:31:34,19.05,19.94,7.55,0.91248,---,---,---
11/27/2016 19:32:34,19.05,15.82,8.34,0.5658,---,---,---
11/27/2016 19:33:34,19.05,15.58,5.89,0.81604,---,---,---
11/27/2016 19:34:34,19.05,15.82,8.22,0.89722,---,---,---
11/27/2016 19:35:34,19.03,15.25,10.14,1.0437,---,---,---
11/27/2016 19:36:34,19.03,18.82,7.88,0.59204,---,---,---
11/27/2016 19:37:34,19.02,19.37,6.46,0.65186,---,---,---
11/27/2016 19:38:34,19.03,18.27,6.6,0.96985,---,---,---
11/27/2016 19:39:34,19.03,16.6,10.54,0.92102,---,---,---
11/27/2016 19:40:34,19.05,15.34,8.73,0.86792,---,---,---
11/27/2016 19:41:34,19.05,16.44,8.09,0.77576,---,---,---
11/27/2016 19:42:34,19.06,15.93,10.31,0.95276,---,---,---
11/27/2016 19:43:34,19.05,16.4,9.2,0.57617,---,---,---
11/27/2016 19:44:34,19.05,17.19,8.28,1.01563,---,---,---
11/27/2016 19:45:34,19.03,18.12,10.11,0.71655,---,---,---
11/27/2016 19:46:34,19.03,18.01,7.45,0.86914,---,---,---
11/27/2016 19:47:34,19.03,18.75,7.37,0.81421,---,---,---
11/27/2016 19:48:34,19.05,18.84,8.01,0.69824,---,---,---
11/27/2016 19:49:34,19.05,19.97,7.47,0.77393,---,---,---
11/27/2016 19:50:34,19.05,17.38,8.41,0.82153,---,---,---
11/27/2016 19:51:34,19.07,18.13,6.2,0.64636,---,---,---
11/27/2016 19:52:34,19.08,18.13,7.24,0.89661,---,---,---
11/27/2016 19:53:34,19.08,18.13,7.45,0.68298,---,---,---
11/27/2016 19:54:34,19.08,18.56,6.67,0.77576,---,---,---
11/27/2016 19:55:34,19.09,16.79,8.92,0.79407,---,---,---
11/27/2016 19:56:34,19.1,19.54,8,0.87769,---,---,---
11/27/2016 19:57:34,19.11,21.11,10.19,0.99854,---,---,---
11/27/2016 19:58:34,19.11,19.07,9.24,1.04492,---,---,---
11/27/2016 19:59:34,19.1,16.88,7.84,0.71655,---,---,---
11/27/2016 20:00:34,19.1,20.33,7.6,0.74158,---,---,---
11/27/2016 20:01:35,19.1,16.72,9,0.57922,---,---,---
11/27/2016 20:02:34,19.12,16.91,7.94,0.8197,---,---,---
11/27/2016 20:03:34,19.12,17.43,8.41,0.71594,---,---,---
11/27/2016 20:04:34,19.12,16.88,8.21,0.78674,---,---,---
11/27/2016 20:05:34,19.12,18.21,7.8,0.85815,---,---,---
11/27/2016 20:06:34,19.12,19.39,7.79,0.73303,---,---,---
11/27/2016 20:07:34,19.13,18.88,8.38,0.90759,---,---,---
11/27/2016 20:08:34,19.13,17.11,7.8,0.65918,---,---,---
11/27/2016 20:09:34,19.13,20.17,6.93,0.77393,---,---,---
11/27/2016 20:10:35,19.13,19.81,7.94,0.80811,---,---,---
11/27/2016 20:11:34,19.12,17.23,7.33,0.84778,---,---,---
11/27/2016 20:12:34,19.12,17.11,8.06,0.70435,---,---,---
11/27/2016 20:13:35,19.12,18.76,7.42,0.74219,---,---,---
11/27/2016 20:14:34,19.12,17.7,7.92,0.97107,---,---,---
11/27/2016 20:15:34,19.14,17.7,7.93,0.85632,---,---,---
11/27/2016 20:16:34,19.13,16.05,6.67,0.84412,---,---,---
11/27/2016 20:17:34,19.13,19.31,6.46,0.65796,---,---,---
11/27/2016 20:18:34,19.14,20.01,6.41,0.55237,---,---,---
11/27/2016 20:19:35,19.16,16.52,5.92,0.81604,---,---,---
11/27/2016 20:20:36,19.17,16.79,7.31,0.53223,---,---,---
11/27/2016 20:21:34,19.16,16.99,6.36,0.82214,---,---,---
11/27/2016 20:22:34,19.15,17.89,8.68,0.86121,---,---,---
11/27/2016 20:23:34,19.15,18.8,7.87,0.80688,---,---,---
11/27/2016 20:24:34,19.15,17.43,6.6,0.6543,---,---,---
11/27/2016 20:25:34,19.16,18.05,5.01,0.68298,---,---,---
11/27/2016 20:26:34,19.16,17.5,6.65,0.66223,---,---,---
11/27/2016 20:27:34,19.16,18.05,5.57,0.44617,---,---,---
11/27/2016 20:28:34,19.18,18.29,6.23,0.73059,---,---,---
11/27/2016 20:29:34,19.2,17.23,9.69,0.9375,---,---,---
11/27/2016 20:30:35,19.2,16.72,6.07,0.58167,---,---,---
11/27/2016 20:31:34,19.2,18.85,4.46,0.70374,---,---,---
11/27/2016 20:32:34,19.2,18.95,6.9,0.59937,---,---,---
11/27/2016 20:33:34,19.21,20.65,5.08,0.55664,---,---,---
11/27/2016 20:34:35,19.2,18.13,5.36,0.63538,---,---,---
11/27/2016 20:35:34,19.18,18.95,7.53,0.60608,---,---,---
11/27/2016 20:36:35,19.2,20.84,7.16,0.95642,---,---,---
11/27/2016 20:37:34,19.2,18.84,7.06,0.72083,---,---,---
11/27/2016 20:38:34,19.2,17.19,5.86,0.7135,---,---,---
11/27/2016 20:39:35,19.2,19.04,6.55,0.47119,---,---,---
11/27/2016 20:40:35,19.18,17.74,7.92,0.77148,---,---,---
11/27/2016 20:41:35,19.2,17.27,6.32,0.63416,---,---,---
11/27/2016 20:42:35,19.18,17.78,6.37,0.60791,---,---,---
11/27/2016 20:43:35,19.18,18.8,6.2,0.578,---,---,---
11/27/2016 20:44:34,19.17,18.17,7.01,0.67383,---,---,---
11/27/2016 20:45:34,19.16,19.66,7.6,0.87097,---,---,---
11/27/2016 20:46:34,19.15,17.74,7.73,0.64453,---,---,---
11/27/2016 20:47:34,19.17,19.74,5.31,0.50293,---,---,---
11/27/2016 20:48:34,19.17,18.13,6.76,0.66467,---,---,---
11/27/2016 20:49:35,19.18,19.54,6.73,0.52979,---,---,---
